high_level_substr,sig_gene_seq
xylan,"GH115,GH95,HTH_AraC,GH43_29|CBM6,CE6|CE1,GH5_21,null,GH10,null,null,null,null,1.B.14.6.1,GH43_12|CBM91,GH43_29|CBM6,GH97,GH31_4,GH43_12|CBM91,GH3,GH43_10|CBM91"
xylan,"GH127,GH43,null,GH43_26,GH2,GH5_13,null,null,1.B.14.6.1"
xylan,"GH128,null,1.B.14.6.1,null,null,8.A.46.1.4,1.B.14.6.1,null,GH51_2|GH43_19,null,GH43_24"
xylan,"GH128,null,GH51_2|GH43_19,null,1.B.14.6.1,null,null,null,null"
xylan,"GH128,null,null,GH51|GH43_19,null,1.B.14,null,null,null,null"
xylan,"GH16_3,GH158,GH3,null,null,1.A.43.1.1,null,GH97,Fer4,HTH_AraC,Pribosyltran,null,null,null,null,null,null,GH13_46,TPR_1|TPR_2,3.B.1.1.2,null,null,3.B.1.1.2,Glyoxalase,null,HTH_8"
xylan,"GH20|CBM32,1.B.14.6.1,8.A.46.1.1"
xylan,"GH20|CBM32,GH20,1.B.14.6.1,8.A.46.1.1"
xylan,"GH2,PL11_1,GH43_7|GH43_7,GH3,PL11_1,null,null,null,1.B.14.6.1,null,null,null,1.B.14.6.1,null,CE2"
xylan,"GH30_8,GH10,null,null,1.B.14.6.1,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
xylan,"GH30_8,GH43_16|CBM6"
xylan,"GH3,3.A.1.1.2,3.A.1.1.21,3.A.1.1.21,LacI"
xylan,"GH35,CE20|CE20,2.A.2.3.4,GH43_1,GH67,HTH_AraC|HTH_AraC,GH115,CE6|GH95,CE6|GH95,CE15|GH8,GH97,HTH_AraC,GH31_4,GH43_10|CBM91,CE1,0041905,null,GH5_21,GH10,null,null,null,null,1.B.14.6.1,GH43_12|CBM91"
xylan,"GH35,null,null,null,1.B.14.6.1"
xylan,"GH3,HTH_AraC,1.B.14,null,null,GH10,GH16,GH8,2.A.2"
xylan,"GH43_10|CBM91,GH43_12|CBM91,null,CE20|CE20,GH43_1,1.B.14.6.1,null,null,null,null,null,LacI,null,GH3,GH67,null,null,GH10,GH115,CE15,null,null,2.A.21.3.19"
xylan,"GH43_10,GH3,null,GH43_12,GH31,GH97,GH43_29|CBM6,GH43_12,1.B.14,null,1.B.14,null,null,null,GH30_8,GH98|CBM35,GH115,CE6|CE1,GH43_29|CBM6,HTH_AraC,GH95,null,null,HTH_8|HTH_AraC,GH30,1.B.14,null,null,null,null,null,GH115,null"
xylan,"GH43_10,GH3,null,GH43_12,GH31,GH97,GH43_29|CBM6,GH43_12,1.B.14,null,null,null,null,GH10,null,GH5_21,CE6|CE1,GH43_29|CBM6,Reg_prop|Reg_prop|Reg_prop|Y_Y_Y|HisKA|HATPase_c|Response_reg|HTH_18,GH95,GH115"
xylan,"GH43_10,GH43_12,null,null,GH43_1,1.B.14,null,null,null,null,null,null,null,LacI,null,GH3,GH67,null,null,GH10,GH115,CE15,null,null,2.A.21"
xylan,"GH43_11|CBM91,2.A.2.3.2"
xylan,"GH43_11|CBM91,2.A.2.3.2,null,null,null,HTH_AraC|HTH_AraC"
xylan,"GH43_12|CBM91,1.B.14.6.1,null,null,null,null,GH10,GH5_21,null,0041905,CE1,GH43_10|CBM91,GH31_4,HTH_AraC,GH97,CE15|GH8,CE6|GH95,GH115,HTH_AraC|HTH_AraC,GH67,GH43_1,2.A.2.3.4,CE20|CE20,GH35"
xylan,"GH43_12|CBM91,GH115,GH43_10|CBM91,GH97,GH43_29|CBM6,CE1|CE1,GH95,GH115,null,HTH_8|HTH_AraC,CE1,GH30_8,null,null,null,null,TPR_1,1.B.14.6.1"
xylan,"GH43_12,GH115,GH43_10,GH97,GH43_29|CBM6,CE1|CE1,GH95,GH115,null,HTH_AraC,null,GH30_8,null,null,null,null,null,1.B.14"
xylan,"GH43_16|CBM6,GH10|CBM6,GH43_29|CBM6,CE1|CBM6,GH43_10|CBM6,GH62|CBM6,GH43_29|CBM6,GH146|CBM22,GH27|CBM6,GH59|CBM6,GH2|CBM6"
xylan,"GH43_16|CBM6,GH30_8"
xylan,"GH43_1,GH10"
xylan,"GH43_24,null,GH51|GH43_19,null,1.B.14,8.A.46,null,null,1.B.14,null,GH128"
xylan,"GH43_29,HTH_AraC,null,null,null,null,null,1.B.14,GH43_12,GH43_1,GH10,null,2.A.2,null,GH16"
xylan,"GH67,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,CBM22|CBM22|GH10|CBM9|CBM9,null,null,null,HTH_11,null,PfkB,null,null,GH10,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,GH3,CE7,3.A.1"
xylan,"GH67,GH43_1,GH10,2.A.2.3.2,CE20|CE20,CBM4|GH10,null,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
xylan,"GH67,null,2.A.2,GH10,GH43_1,GH43_35,null,GH5_21,GH10,null,null,null,null,1.B.14"
xylan,"HTH_8,null,Glyoxalase,3.B.1.1.2,null,null,3.B.1.1.2,TPR_1,GH13_46,null,null,null,null,null,null,Pribosyltran,HTH_AraC,Fer4,GH97,null,1.A.43.1.1,null,null,GH3,GH158,GH16_3"
xylan,"HTH_AraC,GH43_2|CBM6,GH3,GH43_17,GH9,null,1.B.14,GH43_7|GH43_7,null,CE1"
xylan,"HTH_AraC,GH43_2|CBM6,GH3,GH43_17,null,CE1,CE6|CE1,null,1.B.14.6.1,GH43_7|GH43_7,null,CE1"
xylan,"HTH_AraC,GH43_2|CBM6,GH3,GH43_17,null,GH43_7|GH43_7,null,CE1,null,1.B.14"
xylan,"HTH_AraC,GH43_2|CBM6,GH3,GH43_17,null,GH43_7|GH43_7,null,CE1,null,1.B.14.6.1"
xylan,"HTH_AraC,GH43_2|CBM6,GH43_17,CE1,CE1,null,null,GH43_7|GH43_7,null,CE1"
xylan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,1.B.14.6.1,null,null,GH10,GH30_8"
xylan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,null,CBM4|GH10,CE20|CE20,2.A.2.3.2,GH10,GH43_1,GH67"
xylan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,null,GH10"
xylan,"HTH_AraC|HTH_AraC,1.B.14,null,null,GH10,null,GH35,null,2.A.2,GH10|GH43_12,GH43_1,null,GH67,null,null,0036286,null,GH8,CE6|GH95,CE1,GH5_21,null,GH10,null,null,null,null,1.B.14,null,null,GH115"
xylan,"HTH_AraC|HTH_AraC,8.A.59,3.A.1,3.A.1,3.A.1,GH67,GH10,GH43_12"
xylan,"HTH_AraC|HTH_AraC,dCache_1|HATPase_c,SBP_bac_1,GH43_11,3.A.1,3.A.1,3.A.1"
xylan,"HTH_AraC|HTH_AraC,GH115,1.B.14.6.1,null,1.B.14.6.1,null,null,GH10,GH30_8"
xylan,"HTH_AraC|HTH_AraC,GH3,GH95,GH10|CE1"
xylan,"HTH_AraC|HTH_AraC,null,null,null,2.A.2.3.2,GH43_11|CBM91"
xylan,"HTH_AraC|HTH_AraC,SBP_bac_1,GH3,GH95"
xylan,"HTH_AraC|HTH_AraC,SBP_bac_1,GH3,GH95,GH10|CE1"
xylan,"LacI,GH43_15|CBM6,CBM4|CBM4|GH10,null,null,null,null,GH10,GerE,FecR,1.B.14,8.A.46,GH67,GH3,GH3"
xylan,"null,2.A.1,HTH_AraC|HTH_AraC,1.B.14,null,1.B.14,GH43_10,HTH_AraC|HTH_AraC,GH43_1,GH10,2.A.2,null,GH67"
xylan,"null,8.A.46,1.B.14,Sigma70_r2|Sigma70_r4_2,GH67,2.A.2,null,GH13_14"
xylan,"null,GH127,null,null,GH43_26,GH2,GH5_13,null,null,1.B.14"
xylan,"null,GH43_10|CBM91,null,CE20|CE20,GH43_11|CBM91,3.A.1.1.18,3.A.1.1.25,SBP_bac_1,LacI,GH43_12,null"
xylan,"null,GH43_10|CBM91,null,CE20|CE20,GH43_11|CBM91,3.A.1.1.18,3.A.1.1.7,SBP_bac_1,LacI"
xylan,"null,GH43_10|CBM91,null,CE20|CE20,GH43_11|CBM91,3.A.1.1.18,3.A.1.1.7,SBP_bac_1,LacI,GH43_12,null"
xylan,"null,GH43_12,LacI,SBP_bac_1,3.A.1.1.25,3.A.1.1.18,GH43_11|CBM91,CE20|CE20,null,GH43_10|CBM91,null"
xylan,"null,GH43_12,LacI,SBP_bac_1,3.A.1.1.25,3.A.1.1.18,GH43_11|CBM91,CE20|CE20,null,GH43_10|CBM91,null,HTH_IclR"
xylan,"null,GH43_12,LacI,SBP_bac_1,3.A.1.1.7,3.A.1.1.18,GH43_11|CBM91,CE20|CE20,null,GH43_10|CBM91,null"
xylan,"null,GH43_12,LacI,SBP_bac_1,3.A.1.1.7,3.A.1.1.18,GH43_11|CBM91,CE20|CE20,null,GH43_10|CBM91,null,HTH_IclR"
xylan,"null,GH67,GH3,null,null,null,8.A.59,HTH_AraC,null,3.A.1,null,null"
xylan,"null,GH67,GH43_1,GH10,2.A.2,null,GH10,null,null,1.B.14,HTH_AraC|HTH_AraC|HTH_AraC"
xylan,"null,null,1.B.14.6.1,GerE,GH67,2.A.2.3.6"
xylan,"null,null,1.B.14.6.1,GerE,GH67,2.A.2.3.6,CE20|CE20,GH13_14"
xylan,"null,null,1.B.14,null,null,null,1.B.14,null,null,null,PL11_1,GH3,GH43_7,PL11_1,GH2"
xylan,"null,null,3.A.1,3.A.1,SBP_bac_1,GH43_26,null,LacI,GH43_27,GH43_4,GH43_4,null,GH51,3.A.1"
xylan,"null,null,GH120,null,GH43_12,GH43_11,3.A.1,3.A.1,3.A.1,LacI,null,null"
xylan,"null,null,GH43_11,2.A.2,2.A.1,null,null"
xylan,"null,null,GH43_11,null,null,GH10,9.B.28,null,null,null,GntR,null,PfkB,GH39,GH67,3.A.1,3.A.1,3.A.1,GH10,GH52,CE4,null,3.A.1,3.A.1,SBP_bac_1,HTH_AraC|HTH_AraC,8.A.59,null,null,null,null,GH51,3.A.1,3.A.1,3.A.1,null,null,null,GntR,3.A.1,3.A.1,3.A.1"
xylan,"null,null,null,null,GH10,9.B.28,null,null,null,GntR,null,PfkB,GH39,GH67,3.A.1,3.A.1,3.A.1,GH10,GH52,CE4,null,3.A.1,3.A.1,SBP_bac_1,HTH_AraC|HTH_AraC,8.A.59"
xylan,"null,null,null,null,null,null,GH10,3.A.12,ATPase_2,null,null,null,null,null,SBP_bac_1,3.A.1,3.A.1,8.A.49,GH10,null,null,null,null,null,null,null,null,Fer4"
